id,Address,Response_Address,Response_X,Response_Y,title,hotview,region
437,台北市-信義區 忠孝東路五段X號,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,@ K永春捷運金店面,55 人,信義區
438,台北市-萬華區 成都路X號,臺北市萬華區西門里8鄰成都路1之1號,121.507953,25.042645,H 西門超近捷運店面,96 人,萬華區
439,台北市-中正區 新生南路一段X號,臺北市中正區梅花里13鄰新生南路一段6之10號,121.532475,25.043796,@K光華商場搶手金店面,83 人,中正區
440,台北市-中山區 建國北路二段X號,臺北市中山區復華里16鄰建國北路二段9之1號,121.537308,25.05309,@K 建北大面寬  三角窗,89 人,中山區
441,台北市-士林區 大東路X號,臺北市士林區仁勇里4鄰大東路2之1號,121.525404,25.087005,@@ 士林夜市百坪稀有金店面,58 人,士林區
442,台北市-大安區 忠孝東路四段216巷X號,臺北市大安區建倫里10鄰忠孝東路四段216巷14之1號,121.552872,25.040578,@S 近捷運站 正216巷人潮滿滿,80 人,大安區
443,台北市-信義區 莊敬路X號,臺北市信義區景聯里13鄰莊敬路190之1號,121.561134,25.030699,** 北醫商圈 莊敬路金店面,70 人,信義區
444,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,@K八米面寬，東區金店面,60 人,大安區
445,台北市-大安區 仁愛路四段X號1樓,臺北市大安區仁愛里5鄰仁愛路四段25之1號,121.544882,25.038231,#NAME?,54 人,大安區
446,台北市-大安區 延吉街X號1樓,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,S 延吉百業店,76 人,大安區
447,台北市-信義區 基隆路一段X號,臺北市松山區慈祐里13鄰基隆路一段1之1號,121.570065,25.050049,S 阪急商圈 三角窗金店面,52 人,信義區
448,台北市-松山區 民生東路五段X號1樓,臺北市松山區介壽里12鄰民生東路五段26之1號,121.55643,25.058239,:) 民生社區民生圓環金店面,64 人,松山區
449,台北市-中山區 八德路二段X號1樓,臺北市大安區民輝里19鄰八德路二段1之1號,121.533245,25.04458,* 八德與復興路口 人潮車潮賺錢金店,76 人,中山區
450,台北市-中正區 忠孝西路一段X號1樓,臺北市中正區黎明里4鄰忠孝西路一段8之1號,121.517531,25.045727,! 台北車站新光三越純一樓金店面,78 人,中正區
451,台北市-大安區 光復南路X號1樓,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,* 光復南+信義路商圈 三角窗金店面,73 人,大安區
452,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,* 正東區人潮商圈 旗艦金店面,77 人,大安區
453,台北市-大安區 忠孝東路四段X號3樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,* 正東區商圈 人潮金店辦,67 人,大安區
454,台北市-中山區 新生北路一段X號,臺北市大安區民輝里19鄰新生北路一段1之1號,121.533172,25.044697,:) 新生北路大坪數金店面,81 人,中山區
455,台北市-信義區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,S 光復南路豪華 三角窗 黃金店面,53 人,信義區
456,台北市-內湖區 行善路X號1樓,臺北市內湖區湖元里18鄰行善路26之1號,121.575004,25.056391,! 大內科 挑高 面寬 金店面,63 人,內湖區
457,台北市-中山區 中原街X號1樓,臺北市中山區中原里13鄰中原街20之1號,121.528776,25.05658,:) 中原街商圈金店面,90 人,中山區
458,台北市-中正區 愛國東路X號,臺北市中正區新營里3鄰愛國東路20之1號,121.51763,25.034352,** 中正紀念堂旁 婚紗設計店辦出租,98 人,中正區
459,台北市-大安區 安和路一段X號,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,N 東區商圈 漂亮大面寬 超級賺錢金店面,95 人,大安區
460,台北市-松山區 光復北路X號B1樓,臺北市松山區吉祥里27鄰光復北路3之1號,121.55801,25.048635,! 三軍總醫院旁 稀有大坪數地下室店辦,77 人,松山區
461,台北市-中正區 羅斯福路三段X號2樓,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,$ 台電大樓  透天金店面,61 人,中正區
462,台北市-中正區 仁愛路二段X號1樓,臺北市中正區文北里1鄰仁愛路二段6之1號,121.525585,25.038065,* 東門站商圈 漂亮面寬金店辦,98 人,中正區
463,台北市-大安區 復興南路一段X號1樓,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,! 微風百貨 三角窗金店面,63 人,大安區
464,台北市-松山區 南京東路五段X號1樓,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,S 南京東路 大面寬三角窗 黃金店面,58 人,松山區
465,台北市-大安區 金山南路二段X號,臺北市大安區永康里10鄰金山南路二段25之1號,121.527284,25.033148,:) 永康商圈稀有金店面,87 人,大安區
466,台北市-大安區 忠孝東路四段X號3樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,@ 統領商圈商業大樓三樓商業空間,52 人,大安區
467,台北市-中山區 南京東路一段132巷X號1樓,臺北市中山區正義里16鄰南京東路一段132巷15之1號,121.527156,25.051254,★條通商圈 1+2人潮金店面 餐飲尤佳★,61 人,中山區
468,台北市-松山區 復興北路X號1樓,臺北市松山區中正里14鄰復興北路15之1號,121.544268,25.048715,★復興北路大馬路邊金店面 文武百業均宜★,98 人,松山區
469,台北市-萬華區 西寧南路X號1樓,臺北市萬華區福星里6鄰西寧南路6之1號,121.507142,25.047498,★獅子林大樓1樓★手機3C產品專賣店面★,98 人,萬華區
470,台北市-中山區 新生北路二段X號1樓,臺北市中山區中原里4鄰新生北路二段29之1號,121.527785,25.053913,★近欣欣晶華商圈.路邊一樓金店面★,2 人,中山區
471,台北市-松山區 富錦街X號1樓,臺北市松山區東榮里24鄰富錦街340之1號,121.557111,25.060134,★富錦街路邊大門面超級賺錢金店面★,97 人,松山區
472,台北市-中山區 林森北路X號2樓,臺北市中正區梅花里7鄰林森北路7之1號,121.523746,25.045626,★林森北商圈二樓金店面.適美甲.按摩行業,93 人,中山區
473,台北市-中山區 新生北路一段X號,臺北市大安區民輝里19鄰新生北路一段1之1號,121.533172,25.044697,@南京錢櫃大面寬大店面,53 人,中山區
474,台北市-中山區 南京東路二段X號,臺北市中山區中原里2鄰南京東路二段7之1號,121.528271,25.052291,#NAME?,55 人,中山區
475,台北市-松山區 南京東路五段X號1樓,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,^ 中華開發 人潮熱點,97 人,松山區
476,台北市-松山區 富錦街X號,臺北市松山區東榮里24鄰富錦街340之1號,121.557111,25.060134,#NAME?,84 人,松山區
477,台北市-大安區 敦化南路一段187巷X號,臺北市大安區建安里12鄰敦化南路一段187巷45之1號,121.551437,25.042759,/東區187巷 人潮爆漿 廣告面佳,74 人,大安區
478,台北市-中山區 中山北路一段121巷X號,臺北市中山區正得里9鄰中山北路一段121巷1之1號,121.522781,25.051337,&林森北路天津街條通店面,81 人,中山區
479,台北市-中山區 長安東路一段X號,臺北市中山區正得里1鄰長安東路一段2之1號,121.521977,25.049638,&長安東路稀有三角窗,81 人,中山區
480,台北市-大安區 延吉街X號1樓,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,^ 正137巷 美食聚集 人潮爆漿,78 人,大安區
481,台北市-中山區 松江路X號1樓,臺北市中山區朱園里21鄰松江路1之1號,121.533131,25.045912,^ 松江南京捷運 伊通公園 質感金店,91 人,中山區
482,台北市-松山區 民生東路五段X號,臺北市松山區介壽里12鄰民生東路五段26之1號,121.55643,25.058239,!三角窗 民生社區金店,88 人,松山區
483,台北市-松山區 民生東路四段X號,臺北市松山區精忠里4鄰民生東路四段45之1號,121.5501,25.057935,?民生社區金店面,85 人,松山區
484,台北市-信義區 永吉路120巷X號,臺北市信義區六藝里1鄰永吉路120巷1之1號,121.570506,25.045405,?永吉路大面寬雙店面,93 人,信義區
485,台北市-中山區 錦西街X之X號,臺北市中山區集英里8鄰錦西街1之1號,121.522501,25.06039,!錦西街 優質金店,72 人,中山區
486,台北市-中山區 錦西街X號,臺北市中山區集英里8鄰錦西街1之1號,121.522501,25.06039,!錦西街 黃金三角窗,94 人,中山區
487,台北市-松山區 敦化北路120巷X之X號,臺北市松山區中正里28鄰敦化北路120巷54之1號,121.546554,25.054034,#NAME?,52 人,松山區
488,台北市-大安區 仁愛路四段X號,臺北市大安區仁愛里5鄰仁愛路四段25之1號,121.544882,25.038231,#NAME?,80 人,大安區
489,台北市-中山區 復興北路X號,臺北市松山區中正里14鄰復興北路15之1號,121.544268,25.048715,#NAME?,99 人,中山區
490,台北市-中山區 民族東路X號,臺北市中山區大佳里8鄰民族東路93之1號,121.536178,25.068455,#NAME?,88 人,中山區
491,台北市-松山區 松山路X號,臺北市信義區四育里4鄰松山路136之1號,121.577392,25.047274,!五分埔 人潮金店,93 人,松山區
492,台北市-中山區 興安街X號,臺北市中山區朱馥里3鄰興安街2之1號,121.537372,25.056105,#NAME?,91 人,中山區
493,台北市-中山區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,#NAME?,63 人,中山區
494,台北市-大安區 大安路一段X號,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,!{大安站} 挑高三角窗,53 人,大安區
495,台北市-中山區 南京東路一段X號1樓,臺北市中山區正得里15鄰南京東路一段2之1號,121.522919,25.05203,^ 正南京東路 氣派挑高 面寬金店,94 人,中山區
496,台北市-北投區 承德路七段X號,臺北市北投區福興里1鄰承德路七段1之1號,121.510677,25.110597,V獨立庭園小木屋(鬧中取靜),95 人,北投區
497,台北市-中山區 民權東路二段X號,臺北市中山區新福里20鄰民權東路二段1之1號,121.528204,25.063079,@大馬路上面寬超值金店面,69 人,中山區
498,台北市-松山區 延壽街X號,臺北市松山區新東里8鄰延壽街13之1號,121.568494,25.05737,#NAME?,91 人,松山區
499,台北市-中山區 農安街X號1樓,臺北市中山區恆安里6鄰農安街2之1號,121.522755,25.064856,#NAME?,89 人,中山區
500,台北市-松山區 健康路X號1樓,臺北市松山區中華里20鄰健康路5之1號,121.552495,25.052508,^ 延壽國宅 大面寬,84 人,松山區
501,台北市-信義區 莊敬路X號,臺北市信義區景聯里13鄰莊敬路190之1號,121.561134,25.030699,&北醫莊敬商圈人潮店面,96 人,信義區
502,台北市-中山區 吉林路X號1樓,臺北市中山區興亞里22鄰吉林路12之2號,121.529934,25.05022,^ 超大坪數 稀有釋出,81 人,中山區
503,台北市-松山區 健康路X號1樓,臺北市松山區中華里20鄰健康路5之1號,121.552495,25.052508,^ 南京三民捷運 大面寬,99 人,松山區
504,台北市-松山區 敦化北路222巷X號1樓,臺北市松山區民有里13鄰敦化北路222巷1之1號,121.548527,25.059137,#NAME?,53 人,松山區
505,台北市-大安區 東豐街X號1樓,臺北市大安區仁慈里14鄰東豐街7之1號,121.544202,25.036159,^ 仁愛醫院 高質感 大面寬,96 人,大安區
506,台北市-大安區 臨江街X號,臺北市大安區臨江里6鄰臨江街4之1號,121.556846,25.029444,&正臨江夜市中心-人多到擠不出去店面,89 人,大安區
507,台北市-大安區 潮州街X號1樓,臺北市中正區新營里13鄰潮州街1之1號,121.520615,25.030175,#NAME?,71 人,大安區
508,台北市-松山區 富錦街X號,臺北市松山區東榮里24鄰富錦街340之1號,121.557111,25.060134,#NAME?,65 人,松山區
509,台北市-大安區 師大路X號,臺北市大安區龍泉里2鄰師大路45之1號,121.528652,25.024416,&師大商圈發財金店面,68 人,大安區
510,台北市-中山區 林森北路X之X號,臺北市中正區梅花里7鄰林森北路7之1號,121.523746,25.045626,~林森北路七條通黃金店面,98 人,中山區
511,台北市-大安區 復興南路一段107巷X號,臺北市大安區光武里23鄰復興南路一段107巷15之1號,121.545006,25.043867,/東區SOGO 特色餐飲群聚 人潮金店面,75 人,大安區
512,台北市-中山區 南京東路二段X號,臺北市中山區中原里2鄰南京東路二段7之1號,121.528271,25.052291,K  松江南京站 優質金店面,59 人,中山區
513,台北市-中山區 復興北路X號1樓,臺北市松山區中正里14鄰復興北路15之1號,121.544268,25.048715,@W 南京東路捷運 巷內面寬金店面,99 人,中山區
514,台北市-大安區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,@W 復興南路SOGO搶手店面,99 人,大安區
515,台北市-信義區 松德路X號,臺北市信義區廣居里29鄰松德路12之1號,121.577361,25.039722,@Q 永春捷運站 高質感金店面,65 人,信義區
516,台北市-大安區 和平東路一段X號1樓,臺北市大安區古莊里2鄰和平東路一段8之1號,121.523221,25.026833,H 永康商圈 文創咖啡 鬧中取靜,58 人,大安區
517,台北市-中正區 新生南路一段X號,臺北市中正區梅花里13鄰新生南路一段6之10號,121.532475,25.043796,@K光華商場商圈←人潮洶湧,68 人,中正區
518,台北市-中山區 民族東路X號1樓,臺北市中山區大佳里8鄰民族東路93之1號,121.536178,25.068455,★近圓山捷運花博園區.馬路邊方正金店面★,69 人,中山區
519,台北市-大安區 安和路二段X號,臺北市大安區通安里6鄰安和路二段51之1號,121.552583,25.031251,@S信義安和商圈高消費力金店面,67 人,大安區
520,台北市-松山區 南京東路五段X號2樓,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,@S南京三民捷運站  漂亮三角窗,99 人,松山區
521,台北市-信義區 忠孝東路五段X號,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,@S 忠孝東路適餐\廳咖啡輕食,67 人,信義區
522,台北市-信義區 逸仙路X號1樓,臺北市信義區興隆里11鄰逸仙路28號,121.561659,25.039627,@S 大面寬大使用空間金店面,54 人,信義區
523,台北市-中山區 長安東路二段X號,臺北市中山區興亞里11鄰長安東路二段6之1號,121.530307,25.048402,@S 長榮酒店周邊 三角窗金店,66 人,中山區
524,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,@S國父紀念館站 大面寬,98 人,大安區
